chr1	ENSMUSG00002076565.1
chr1	ENSMUSG00000137819.1
chr1	ENSMUSG00000100652.2
chr1	ENSMUSG00000067795.14
chr1	ENSMUSG00000136711.1
chr1	ENSMUSG00000043716.14
chr1	ENSMUSG00000025921.8
chr1	ENSMUSG00000132226.1
chr1	ENSMUSG00000104165.2
chr1	ENSMUSG00000100868.2
chr1	ENSMUSG00000025920.20
chr1	ENSMUSG00000089982.9
chr1	ENSMUSG00000025939.20
chr1	ENSMUSG00000102457.2
chr1	ENSMUSG00000079658.10
chr1	ENSMUSG00000097744.3
chr1	ENSMUSG00000100959.2
chr1	ENSMUSG00000025940.7
chr1	ENSMUSG00000125087.1
chr1	ENSMUSG00000025779.11
chr1	ENSMUSG00000100093.2
chr1	ENSMUSG00000091020.4
chr1	ENSMUSG00000142287.1
chr1	ENSMUSG00000101640.2
chr1	ENSMUSG00000104133.2
chr1	ENSMUSG00000042686.6
chr1	ENSMUSG00000127806.1
chr1	ENSMUSG00000127769.1
chr1	ENSMUSG00000100110.3
chr1	ENSMUSG00000025777.9
chr1	ENSMUSG00000099899.3
chr1	ENSMUSG00000138285.1
chr1	ENSMUSG00000100272.2
chr1	ENSMUSG00000137468.1
chr1	ENSMUSG00000137506.1
chr1	ENSMUSG00000100398.2
chr1	ENSMUSG00000101589.2
chr1	ENSMUSG00000102048.2
chr1	ENSMUSG00000089534.3
chr1	ENSMUSG00000067780.4
chr1	ENSMUSG00000100053.3
chr1	ENSMUSG00000085125.9
chr1	ENSMUSG00000025776.14
chr1	ENSMUSG00000099895.2
chr1	ENSMUSG00000109887.3
chr1	ENSMUSG00000100554.2
chr1	ENSMUSG00000099473.2
chr1	ENSMUSG00000099591.2
chr1	ENSMUSG00000102001.2
chr1	ENSMUSG00000101717.3
chr1	ENSMUSG00000025774.15
chr1	ENSMUSG00000142595.1
chr1	ENSMUSG00000070977.5
chr1	ENSMUSG00000131994.1
chr1	ENSMUSG00000073735.2
chr1	ENSMUSG00000067773.7
chr1	ENSMUSG00000101685.2
chr1	ENSMUSG00000132263.1
chr1	ENSMUSG00000132383.1
chr1	ENSMUSG00000101306.2
chr1	ENSMUSG00000134916.1
chr1	ENSMUSG00000088800.4
chr1	ENSMUSG00000101644.2
chr1	ENSMUSG00000099433.2
chr1	ENSMUSG00000089787.4
chr1	ENSMUSG00000042596.8
chr1	ENSMUSG00000100720.2
chr1	ENSMUSG00000025927.14
chr1	ENSMUSG00000142982.1
chr1	ENSMUSG00000100538.3
chr1	ENSMUSG00000101117.2
chr1	ENSMUSG00000100204.2
chr1	ENSMUSG00002076883.1
chr1	ENSMUSG00000141106.1
chr1	ENSMUSG00000102597.2
chr1	ENSMUSG00000142065.1
chr1	ENSMUSG00000136536.1
chr1	ENSMUSG00000043760.17
chr1	ENSMUSG00000104095.2
chr1	ENSMUSG00000089914.4
chr1	ENSMUSG00000090142.3
chr1	ENSMUSG00000070175.3
chr1	ENSMUSG00000099906.3
chr1	ENSMUSG00000065559.3
chr1	ENSMUSG00000065480.3
chr1	ENSMUSG00000133531.1
chr1	ENSMUSG00000025929.5
chr1	ENSMUSG00000041872.10
chr1	ENSMUSG00000041859.11
chr1	ENSMUSG00000099714.2
chr1	ENSMUSG00000102121.2
chr1	ENSMUSG00000088858.3
chr1	ENSMUSG00000097934.3
chr1	ENSMUSG00000025931.16
chr1	ENSMUSG00000077314.3
chr1	ENSMUSG00000133875.1
chr1	ENSMUSG00000100929.2
chr1	ENSMUSG00000041809.6
chr1	ENSMUSG00000041779.6
chr1	ENSMUSG00000137435.1
chr1	ENSMUSG00000099971.2
chr1	ENSMUSG00000129840.1
chr1	ENSMUSG00000100819.2
chr1	ENSMUSG00000129885.1
chr1	ENSMUSG00000099343.3
chr1	ENSMUSG00000025933.16
chr1	ENSMUSG00000102633.2
chr1	ENSMUSG00000025934.16
chr1	ENSMUSG00000138037.1
chr1	ENSMUSG00000096375.3
chr1	ENSMUSG00000121505.2
chr1	ENSMUSG00000025936.18
chr1	ENSMUSG00000141880.1
chr1	ENSMUSG00000093963.2
chr1	ENSMUSG00000141838.1
chr1	ENSMUSG00000067750.4
chr1	ENSMUSG00000086194.2
chr1	ENSMUSG00000141922.1
chr1	ENSMUSG00000094436.2
chr1	ENSMUSG00000041722.8
chr1	ENSMUSG00000085507.2
chr1	ENSMUSG00000094926.2
chr1	ENSMUSG00000085079.4
chr1	ENSMUSG00000129191.1
chr1	ENSMUSG00000085679.3
chr1	ENSMUSG00000028033.17
chr1	ENSMUSG00000104138.2
chr1	ENSMUSG00000128794.1
chr1	ENSMUSG00000082935.4
chr1	ENSMUSG00000103748.2
chr1	ENSMUSG00000124418.1
chr1	ENSMUSG00000123368.1
chr1	ENSMUSG00000099692.2
chr1	ENSMUSG00000140384.1
chr1	ENSMUSG00000124412.1
chr1	ENSMUSG00000100418.2
chr1	ENSMUSG00000128972.1
chr1	ENSMUSG00000135509.1
chr1	ENSMUSG00000041670.20
chr1	ENSMUSG00000097642.2
chr1	ENSMUSG00000131366.1
chr1	ENSMUSG00000141541.1
chr1	ENSMUSG00000128277.1
chr1	ENSMUSG00000101468.2
chr1	ENSMUSG00000101227.3
chr1	ENSMUSG00000073730.3
chr1	ENSMUSG00000141721.1
chr1	ENSMUSG00000141755.1
chr1	ENSMUSG00000089553.3
chr1	ENSMUSG00000102766.2
chr1	ENSMUSG00000134304.1
chr1	ENSMUSG00000065405.5
chr1	ENSMUSG00000097970.2
chr1	ENSMUSG00000065567.3
chr1	ENSMUSG00000100775.2
chr1	ENSMUSG00000133147.1
chr1	ENSMUSG00000101226.2
chr1	ENSMUSG00000026158.12
chr1	ENSMUSG00000138593.1
chr1	ENSMUSG00000097920.2
chr1	ENSMUSG00000099503.3
chr1	ENSMUSG00000142633.1
chr1	ENSMUSG00000026156.9
chr1	ENSMUSG00000026155.14
chr1	ENSMUSG00000141937.1
chr1	ENSMUSG00000141893.1
chr1	ENSMUSG00000026154.5
chr1	ENSMUSG00000102495.2
chr1	ENSMUSG00000026153.16
chr1	ENSMUSG00000143955.1
chr1	ENSMUSG00000102398.2
chr1	ENSMUSG00000122847.1
chr1	ENSMUSG00000097670.2
chr1	ENSMUSG00000026147.17
chr1	ENSMUSG00000026141.14
chr1	ENSMUSG00000125396.1
chr1	ENSMUSG00000125434.1
chr1	ENSMUSG00000077463.3
chr1	ENSMUSG00000099997.2
chr1	ENSMUSG00000100131.2
chr1	ENSMUSG00000067736.3
chr1	ENSMUSG00000138098.1
chr1	ENSMUSG00000101939.2
chr1	ENSMUSG00000101111.2
chr1	ENSMUSG00000100862.2
chr1	ENSMUSG00000102070.2
chr1	ENSMUSG00000101249.2
chr1	ENSMUSG00000127021.1
chr1	ENSMUSG00000073725.9
chr1	ENSMUSG00000133176.1
chr1	ENSMUSG00000129414.1
chr1	ENSMUSG00000143216.1
chr1	ENSMUSG00000100808.2
chr1	ENSMUSG00000130976.1
chr1	ENSMUSG00000100483.2
chr1	ENSMUSG00000135830.1
chr1	ENSMUSG00000100450.2
chr1	ENSMUSG00000099392.3
chr1	ENSMUSG00000122244.1
chr1	ENSMUSG00000033569.18
chr1	ENSMUSG00000080849.2
chr1	ENSMUSG00000122289.1
chr1	ENSMUSG00000104257.2
chr1	ENSMUSG00000119153.1
chr1	ENSMUSG00000102296.2
chr1	ENSMUSG00000103209.2
chr1	ENSMUSG00000104027.2
chr1	ENSMUSG00000102407.2
chr1	ENSMUSG00000103214.2
chr1	ENSMUSG00000104100.2
chr1	ENSMUSG00000084740.3
chr1	ENSMUSG00000103889.2
chr1	ENSMUSG00000101301.2
chr1	ENSMUSG00000104221.2
chr1	ENSMUSG00000102250.2
chr1	ENSMUSG00000102317.2
chr1	ENSMUSG00000133748.1
chr1	ENSMUSG00000103563.2
chr1	ENSMUSG00000102465.2
chr1	ENSMUSG00000102659.2
chr1	ENSMUSG00000103924.2
chr1	ENSMUSG00000104132.2
chr1	ENSMUSG00000102747.2
chr1	ENSMUSG00000102386.2
chr1	ENSMUSG00000103004.2
chr1	ENSMUSG00000135201.1
chr1	ENSMUSG00000104516.2
chr1	ENSMUSG00000130306.1
chr1	ENSMUSG00000101618.2
chr1	ENSMUSG00000099458.2
chr1	ENSMUSG00000088111.3
chr1	ENSMUSG00000140232.1
chr1	ENSMUSG00000073722.4
chr1	ENSMUSG00000119695.1
chr1	ENSMUSG00000133566.1
chr1	ENSMUSG00000100310.2
chr1	ENSMUSG00000129952.1
chr1	ENSMUSG00000101514.4
chr1	ENSMUSG00000101033.2
chr1	ENSMUSG00000101372.2
chr1	ENSMUSG00000129466.1
chr1	ENSMUSG00000141222.1
chr1	ENSMUSG00000139702.1
chr1	ENSMUSG00000103241.2
chr1	ENSMUSG00000086240.5
chr1	ENSMUSG00000138065.1
chr1	ENSMUSG00000048411.5
chr1	ENSMUSG00000081557.3
chr1	ENSMUSG00000058590.3
chr1	ENSMUSG00000124238.1
chr1	ENSMUSG00000101235.2
chr1	ENSMUSG00002075209.1
chr1	ENSMUSG00002076857.1
chr1	ENSMUSG00002074912.1
chr1	ENSMUSG00000128221.1
chr1	ENSMUSG00000099257.3
chr1	ENSMUSG00000099492.2
chr1	ENSMUSG00000123191.1
chr1	ENSMUSG00000118548.2
chr1	ENSMUSG00000101726.2
chr1	ENSMUSG00002075317.1
chr1	ENSMUSG00000127937.1
chr1	ENSMUSG00002075289.1
chr1	ENSMUSG00000124992.1
chr1	ENSMUSG00000125037.1
chr1	ENSMUSG00000053185.4
chr1	ENSMUSG00000142156.1
chr1	ENSMUSG00000100261.2
chr1	ENSMUSG00000101180.2
chr1	ENSMUSG00000048874.16
chr1	ENSMUSG00000103783.2
chr1	ENSMUSG00000104315.2
chr1	ENSMUSG00000128750.1
chr1	ENSMUSG00000026064.17
chr1	ENSMUSG00000117310.3
chr1	ENSMUSG00000139019.1
chr1	ENSMUSG00000117091.2
chr1	ENSMUSG00000086726.4
chr1	ENSMUSG00000086727.10
chr1	ENSMUSG00000100910.3
chr1	ENSMUSG00000125934.1
chr1	ENSMUSG00002076113.1
chr1	ENSMUSG00000099796.2
chr1	ENSMUSG00000050217.14
chr1	ENSMUSG00000026063.5
chr1	ENSMUSG00000077664.3
chr1	ENSMUSG00000100205.2
chr1	ENSMUSG00000100592.2
chr1	ENSMUSG00000094215.4
chr1	ENSMUSG00000124860.1
chr1	ENSMUSG00000101093.2
chr1	ENSMUSG00000070960.5
chr1	ENSMUSG00000088620.3
chr1	ENSMUSG00000082159.3
chr1	ENSMUSG00000124101.1
chr1	ENSMUSG00000142221.1
chr1	ENSMUSG00000026058.12
chr1	ENSMUSG00000064688.3
chr1	ENSMUSG00000103482.2
chr1	ENSMUSG00000104498.2
chr1	ENSMUSG00000104313.2
chr1	ENSMUSG00000102865.2
chr1	ENSMUSG00000102321.2
chr1	ENSMUSG00000091318.3
chr1	ENSMUSG00000089489.3
chr1	ENSMUSG00000104433.2
chr1	ENSMUSG00002076392.1
chr1	ENSMUSG00000102926.2
chr1	ENSMUSG00000100497.2
chr1	ENSMUSG00000102917.2
chr1	ENSMUSG00000100481.2
chr1	ENSMUSG00000100590.2
chr1	ENSMUSG00000131675.1
chr1	ENSMUSG00000088750.3
chr1	ENSMUSG00000104230.3
chr1	ENSMUSG00000101754.3
chr1	ENSMUSG00000137049.1
chr1	ENSMUSG00000065223.4
chr1	ENSMUSG00000100318.3
chr1	ENSMUSG00000132768.1
chr1	ENSMUSG00000101612.3
chr1	ENSMUSG00000065260.3
chr1	ENSMUSG00000026134.12
chr1	ENSMUSG00000101682.2
chr1	ENSMUSG00000138807.1
chr1	ENSMUSG00000102714.2
chr1	ENSMUSG00000102093.2
chr1	ENSMUSG00000138851.1
chr1	ENSMUSG00000103746.3
chr1	ENSMUSG00000102198.2
chr1	ENSMUSG00000121274.2
chr1	ENSMUSG00000004768.15
chr1	ENSMUSG00000042215.9
chr1	ENSMUSG00000103072.2
chr1	ENSMUSG00000042197.14
chr1	ENSMUSG00000123811.1
chr1	ENSMUSG00000081402.5
chr1	ENSMUSG00000123789.1
chr1	ENSMUSG00000042182.17
chr1	ENSMUSG00000104416.2
chr1	ENSMUSG00000026131.22
chr1	ENSMUSG00000103596.2
chr1	ENSMUSG00000099382.2
chr1	ENSMUSG00000084506.3
chr1	ENSMUSG00000127497.1
chr1	ENSMUSG00000103364.2
chr1	ENSMUSG00000105982.3
chr1	ENSMUSG00000096992.5
chr1	ENSMUSG00000103001.2
chr1	ENSMUSG00000143827.1
chr1	ENSMUSG00000126561.1
chr1	ENSMUSG00000143057.1
chr1	ENSMUSG00000104397.2
chr1	ENSMUSG00000102839.2
chr1	ENSMUSG00000141576.1
chr1	ENSMUSG00000101206.2
chr1	ENSMUSG00000142399.1
chr1	ENSMUSG00000102336.4
chr1	ENSMUSG00000101462.4
chr1	ENSMUSG00000121838.1
chr1	ENSMUSG00000092852.3
chr1	ENSMUSG00000042111.10
chr1	ENSMUSG00000101711.2
chr1	ENSMUSG00000026127.14
chr1	ENSMUSG00000100280.5
chr1	ENSMUSG00000026126.16
chr1	ENSMUSG00000101223.9
chr1	ENSMUSG00000140102.1
chr1	ENSMUSG00000026125.10
chr1	ENSMUSG00000132507.1
chr1	ENSMUSG00000128226.1
chr1	ENSMUSG00000101116.2
chr1	ENSMUSG00000026124.5
chr1	ENSMUSG00000101803.2
chr1	ENSMUSG00000037529.14
chr1	ENSMUSG00000045815.6
chr1	ENSMUSG00000045174.11
chr1	ENSMUSG00000138441.1
chr1	ENSMUSG00000100524.2
chr1	ENSMUSG00000102499.2
chr1	ENSMUSG00000103521.2
chr1	ENSMUSG00000104098.2
chr1	ENSMUSG00000138482.1
chr1	ENSMUSG00000037509.22
chr1	ENSMUSG00000125398.1
chr1	ENSMUSG00000102537.2
chr1	ENSMUSG00000102612.2
chr1	ENSMUSG00000118272.2
chr1	ENSMUSG00000104002.3
chr1	ENSMUSG00000037503.13
chr1	ENSMUSG00000104358.2
chr1	ENSMUSG00000026123.12
chr1	ENSMUSG00000103716.2
chr1	ENSMUSG00000103548.2
chr1	ENSMUSG00000103760.2
chr1	ENSMUSG00000103997.2
chr1	ENSMUSG00000132530.1
chr1	ENSMUSG00000131914.1
chr1	ENSMUSG00000077231.3
chr1	ENSMUSG00000141296.1
chr1	ENSMUSG00000135071.1
chr1	ENSMUSG00000135032.1
chr1	ENSMUSG00000141845.1
chr1	ENSMUSG00000104417.3
chr1	ENSMUSG00000064601.3
chr1	ENSMUSG00000101714.2
chr1	ENSMUSG00000102531.3
chr1	ENSMUSG00000138845.1
chr1	ENSMUSG00000138886.1
chr1	ENSMUSG00000103096.2
chr1	ENSMUSG00000102279.2
chr1	ENSMUSG00000143922.1
chr1	ENSMUSG00000103708.4
chr1	ENSMUSG00000104201.3
chr1	ENSMUSG00000140889.1
chr1	ENSMUSG00000140969.1
chr1	ENSMUSG00000102434.2
chr1	ENSMUSG00000140927.1
chr1	ENSMUSG00000045216.8
chr1	ENSMUSG00000122855.1
chr1	ENSMUSG00000104523.2
chr1	ENSMUSG00000102202.4
chr1	ENSMUSG00000037470.15
chr1	ENSMUSG00000098752.3
chr1	ENSMUSG00000136261.1
chr1	ENSMUSG00000134347.1
chr1	ENSMUSG00000047180.9
chr1	ENSMUSG00000125625.1
chr1	ENSMUSG00000132917.1
chr1	ENSMUSG00000037447.17
chr1	ENSMUSG00000131496.1
chr1	ENSMUSG00000102762.3
chr1	ENSMUSG00000010453.13
chr1	ENSMUSG00000098680.3
chr1	ENSMUSG00000037432.16
chr1	ENSMUSG00000001143.14
chr1	ENSMUSG00000137055.1
chr1	ENSMUSG00000137017.1
chr1	ENSMUSG00000137090.1
chr1	ENSMUSG00000037408.11
chr1	ENSMUSG00000104316.2
chr1	ENSMUSG00002075980.1
chr1	ENSMUSG00000001138.14
chr1	ENSMUSG00000102845.2
chr1	ENSMUSG00000067653.13
chr1	ENSMUSG00000109510.2
chr1	ENSMUSG00000079610.10
chr1	ENSMUSG00000126033.1
chr1	ENSMUSG00000026121.14
chr1	ENSMUSG00000087589.5
chr1	ENSMUSG00000046337.19
chr1	ENSMUSG00000089906.2
chr1	ENSMUSG00002075377.1
chr1	ENSMUSG00000061518.12
chr1	ENSMUSG00000037351.10
chr1	ENSMUSG00000102416.5
chr1	ENSMUSG00000104237.3
chr1	ENSMUSG00000026117.11
chr1	ENSMUSG00000121718.1
chr1	ENSMUSG00000097291.3
chr1	ENSMUSG00000141655.1
chr1	ENSMUSG00000026116.12
chr1	ENSMUSG00000127057.1
chr1	ENSMUSG00000103016.2
chr1	ENSMUSG00000102930.2
chr1	ENSMUSG00000103159.2
chr1	ENSMUSG00000080054.4
chr1	ENSMUSG00000136074.1
chr1	ENSMUSG00000142066.1
chr1	ENSMUSG00000129112.1
chr1	ENSMUSG00000119706.1
chr1	ENSMUSG00000050122.21
chr1	ENSMUSG00000131940.1
chr1	ENSMUSG00000141881.1
chr1	ENSMUSG00000103603.3
chr1	ENSMUSG00000131689.1
chr1	ENSMUSG00000026114.15
chr1	ENSMUSG00000125286.1
chr1	ENSMUSG00000139275.1
chr1	ENSMUSG00000102231.2
chr1	ENSMUSG00000026113.18
chr1	ENSMUSG00000086064.3
chr1	ENSMUSG00000102879.2
chr1	ENSMUSG00000026112.8
chr1	ENSMUSG00000026111.16
chr1	ENSMUSG00000026110.16
chr1	ENSMUSG00000103948.2
chr1	ENSMUSG00000087233.2
chr1	ENSMUSG00000134351.1
chr1	ENSMUSG00000129018.1
chr1	ENSMUSG00000143477.1
chr1	ENSMUSG00000122996.1
chr1	ENSMUSG00000143598.1
chr1	ENSMUSG00000026090.17
chr1	ENSMUSG00000089767.3
chr1	ENSMUSG00000139392.1
chr1	ENSMUSG00000104365.2
chr1	ENSMUSG00000102650.2
chr1	ENSMUSG00000060771.16
chr1	ENSMUSG00000097268.2
chr1	ENSMUSG00000037216.6
chr1	ENSMUSG00000026088.16
chr1	ENSMUSG00000026087.12
chr1	ENSMUSG00000061584.7
chr1	ENSMUSG00000087374.2
chr1	ENSMUSG00000026085.12
chr1	ENSMUSG00002076708.1
chr1	ENSMUSG00000058407.13
chr1	ENSMUSG00000026083.13
chr1	ENSMUSG00000135983.1
chr1	ENSMUSG00000026082.12
chr1	ENSMUSG00000103804.2
chr1	ENSMUSG00000138890.1
chr1	ENSMUSG00000102716.3
chr1	ENSMUSG00000125331.1
chr1	ENSMUSG00000126108.1
